6980 119 3.22011617727 2.7541340886900003
6980 120 7.8511904494700016 4.6937222809599985
6980 121 8.38934973478 3.48920627181
6980 122 0.231511620588 3.1741753361900003
6980 123 -0.0498802309813 4.26675989928
6990 123 0.495855798278 4.39921608812
6990 121 8.87468227758 3.51354957138
6990 122 0.736627883689 3.34601039198
6990 119 2.70594991446 2.78205728526
6990 120 8.31610787663 4.77319599427
7000 119 2.19494062828 2.67991089098
7000 120 8.78418228044 4.84527125378
7000 121 9.36001482038 3.5378928709500004
7000 122 1.24174414679 3.5178454477800005
7000 123 1.04138136243 4.53191093676
7010 123 1.58711739169 4.6643671256
7010 125 0.14879883250499998 3.28586812245
7010 124 0.403672080262 3.90757690071
7010 122 1.74328250303 3.67130369899
7010 121 9.84555782828 3.56247483032
7010 120 9.28340552047 4.85099908898
7010 119 1.6837208769999998 2.57752583691
7020 119 1.21669879875 2.64458924062
7020 120 9.7826287605 4.856488264369999
7020 121 10.3308903711 3.58681812989
7020 122 2.24145341751 3.806623805430001
7020 123 2.10254644516 4.7493300143
7020 124 0.907525552705 3.96533257224
7020 125 0.705058117246 3.31140472102
7030 119 0.749676720486 2.71165264434
7030 120 10.281852000499999 4.86197743976
7030 121 10.8290612856 3.59421658368
7030 122 2.739624332 3.94194391187
7030 123 2.61460805688 4.8288037276
7030 124 1.4113790251499998 4.02332690357
7030 125 1.26131740199 3.33694131959
7040 124 1.91523249759 4.0810825751
7040 125 1.81757668673 3.36247791816
7040 123 3.12688013371 4.90851610071
7040 120 10.781285705699997 4.86746661516
7040 121 11.3575391758 3.56247483032
7040 122 3.2405312929 4.04934082174
7040 119 0.282865107337 2.77895470786
7050 120 11.280298480599999 4.84694187238
7050 121 11.8862275312 3.5304944171599995
7050 122 3.74438476535 4.12881453504
7050 123 3.65977779128 4.98393259742
7050 124 2.4224534117900003 4.20351505235
7050 125 2.34668597232 3.47727328182
7060 120 11.7795217206 4.8194959954100005
7060 121 12.4147054215 3.4987526638
7060 122 4.248238237790002 4.20828824835
7060 123 4.19478009995 5.05887177453
7060 124 2.9298847911 4.32594752961
7060 125 2.87284874639 3.60209235708
7070 125 3.39901152045 3.726911432330001
7070 124 3.4371057052900005 4.44814134706
7070 123 4.72999287372 5.13381095164
7070 121 12.9431833118 3.4670109104400004
7070 120 12.278534495599999 4.79228877825
7070 122 4.7645091517 4.26699855908
7080 125 3.92517429452 3.85173050758
7080 120 12.7893333166 4.75481918969
7080 121 13.4565077141 3.4956500864
7080 122 5.33129169192 4.2426552595099984
7080 123 5.277833554080001 5.20087435536
7080 124 3.94853592168 4.56556196852
7090 120 13.3279135321 4.6937222809599985
7090 121 13.9660437445 3.53980214935
7090 122 5.89786376704 4.21807330014
7090 123 5.8444056291900015 5.2560047690900005
7090 124 4.4976393927 4.638353207430001
7090 125 4.46817427735 3.930249581680001
7100 123 6.41118816941 5.311135182819999
7100 122 6.46443584215 4.19373000056
7100 125 5.02780100384 3.96294597424
