1780 38 -1.52 -7.27
1790 38 -1.52 -7.27
1790 58 2.43 -4.16
1800 38 -1.52 -7.27
1800 58 2.44 -3.27
1810 38 -1.52 -7.27
1810 58 2.44 -2.38
1820 38 -1.52 -7.27
1820 58 2.47 -1.49
1830 38 -1.52 -7.27
1830 58 2.54 -0.61
1840 38 -1.52 -7.27
1840 58 2.56 0.27
1840 59 1.76 3.8
1840 60 1.04 4.06
1850 38 -1.52 -7.27
1850 58 2.64 1.14
1850 59 1.73 3.27
1850 60 0.95 3.5
1850 61 2.86 -5.31
1850 62 3.24 -3.68
1860 38 -1.52 -7.27
1860 58 2.67 1.99
1860 59 1.69 2.84
1860 60 1.0 3.04
1860 61 2.83 -4.61
1860 62 3.23 -3.08
1870 38 -1.52 -7.27
1870 58 2.72 2.94
1870 59 1.68 2.38
1870 60 1.04 2.63
1870 61 2.73 -3.93
1870 62 3.21 -2.52
1880 38 -1.52 -7.27
1880 59 1.65 2.11
1880 60 1.02 2.21
1880 61 2.63 -3.27
1880 62 3.2 -1.95
1890 38 -1.52 -7.27
1890 59 1.82 1.81
1890 60 1.07 1.88
1890 61 2.67 -2.6
1890 62 3.28 -1.36
1900 38 -1.52 -7.27
1900 59 2.05 1.46
1900 60 1.08 1.61
1900 61 2.63 -1.94
1900 62 3.31 -0.81
1900 63 1.18 3.75
1910 38 -1.52 -7.27
1910 59 1.97 1.12
1910 60 1.06 1.33
1910 61 2.67 -1.33
1910 62 3.34 -0.25
1910 63 1.2 3.25
1920 38 -1.52 -7.27
1920 59 1.81 0.82
1920 60 0.98 1.12
1920 61 2.77 -0.74
1920 62 3.46 0.32
1920 63 1.33 2.71
1930 38 -1.52 -7.27
1930 59 1.81 0.47
1930 60 0.98 0.9
1930 61 2.7 -0.05
1930 62 3.49 0.86
1930 63 1.45 2.13
1940 38 -1.52 -7.27
1940 59 1.73 0.14
1940 60 0.98 0.59
1940 61 2.67 0.59
1940 62 3.52 1.4
1940 63 1.69 1.61
1950 38 -1.52 -7.27
1950 59 1.53 -0.08
1950 60 1.03 0.28
1950 61 2.62 1.28
1950 62 3.63 1.93
1950 63 1.97 1.07
1960 38 -1.52 -7.27
1960 59 1.41 -0.32
1960 60 0.94 -0.04
1960 61 2.4 1.94
1960 62 3.63 2.42
1960 63 2.2 0.54
1970 38 -1.52 -7.27
1970 59 1.37 -0.62
1970 60 0.88 -0.34
1970 61 2.35 2.59
1970 62 3.63 2.93
1970 63 2.44 -0.08
1980 38 -1.52 -7.27
1980 59 1.25 -0.84
1980 60 0.93 -0.57
1980 63 2.56 -0.76
1990 38 -1.52 -7.27
1990 59 1.11 -1.02
1990 60 0.83 -0.74
1990 63 2.61 -1.41
2000 64 1.02 -1.18
2000 65 0.7 -0.86
2000 66 2.63 -2.22
2010 64 0.98 -1.44
2010 65 0.66 -1.11
2010 66 2.57 -2.94
2020 64 0.87 -1.61
2020 65 0.55 -1.31
2020 66 2.59 -3.64
2030 64 0.67 -1.73
2030 65 0.58 -1.37
2030 66 2.56 -4.38
2040 64 0.57 -1.88
2040 65 0.5 -1.52
2040 66 2.47 -5.07
2050 64 0.44 -2.11
2050 65 0.49 -1.5
2050 66 2.45 -5.77
2060 64 0.17 -2.29
2060 65 0.49 -1.5
2060 66 2.33 -6.47
2100 67 3.13 -7.14
2110 67 3.21 -6.34
2120 67 3.21 -5.55
2130 67 3.17 -4.74
2130 68 3.05 -7.32
2130 69 3.07 -9.21
2140 67 3.1 -3.94
2140 68 2.99 -6.46
2140 69 3.04 -8.45
2150 67 2.99 -3.16
2150 68 2.97 -5.73
2150 69 2.94 -7.66
2160 67 2.91 -2.44
2160 68 2.95 -4.97
2160 69 2.73 -6.87
2170 67 2.78 -1.69
2170 68 2.92 -4.22
2170 69 2.55 -6.06
2180 67 2.76 -0.89
2180 68 3.04 -3.5
2180 69 2.29 -5.24
2190 67 2.61 -0.14
2190 68 3.08 -2.77
2190 69 2.12 -4.47
2200 67 2.53 0.6
2200 68 3.12 -2.05
2200 69 1.93 -3.66
2210 67 2.42 1.33
2210 68 3.25 -1.42
2210 69 1.83 -2.85
2220 67 2.36 2.12
2220 68 3.33 -0.76
2220 69 1.88 -2.04
2230 68 3.45 -0.05
2230 69 1.89 -1.23
2240 69 1.98 -0.45
2300 70 2.85 0.74
2310 70 2.93 0.25
